From Date,To Date,Ozone,CO,SO2,NO2,PM10,PM2.5,State,City,Station
13-02-2022 00:00,14-02-2022 00:00,24.86,1.22,7.23,23.96,234.49,128.11,Delhi,Delhi,"DTU, Delhi - CPCB"
14-02-2022 00:00,15-02-2022 00:00,23.8,1.32,6.63,29,262.43,138.33,Delhi,Delhi,"DTU, Delhi - CPCB"
15-02-2022 00:00,16-02-2022 00:00,21.22,1.62,7.67,48.96,273.39,130.54,Delhi,Delhi,"DTU, Delhi - CPCB"
16-02-2022 00:00,17-02-2022 00:00,35.12,1,7.63,37.99,259.51,122.57,Delhi,Delhi,"DTU, Delhi - CPCB"
17-02-2022 00:00,18-02-2022 00:00,23.53,0.97,6.58,32.95,200.28,110.41,Delhi,Delhi,"DTU, Delhi - CPCB"
18-02-2022 00:00,19-02-2022 00:00,19.35,1.18,6.99,31.48,221.72,119.32,Delhi,Delhi,"DTU, Delhi - CPCB"
19-02-2022 00:00,20-02-2022 00:00,27.62,0.84,6.76,26.18,173.13,88.12,Delhi,Delhi,"DTU, Delhi - CPCB"
20-02-2022 00:00,21-02-2022 00:00,34.78,0.7,6.58,20.02,158.27,79.64,Delhi,Delhi,"DTU, Delhi - CPCB"
21-02-2022 00:00,22-02-2022 00:00,28.03,1.09,7.45,29.99,199.57,90.28,Delhi,Delhi,"DTU, Delhi - CPCB"
22-02-2022 00:00,23-02-2022 00:00,33.75,1.43,8.11,40.22,268.96,115.54,Delhi,Delhi,"DTU, Delhi - CPCB"
23-02-2022 00:00,24-02-2022 00:00,35.14,1.03,7.18,40.61,197.08,110.08,Delhi,Delhi,"DTU, Delhi - CPCB"
24-02-2022 00:00,25-02-2022 00:00,14.35,1.32,10.08,51.29,282.62,170.05,Delhi,Delhi,"DTU, Delhi - CPCB"
25-02-2022 00:00,26-02-2022 00:00,15.85,1.12,9.86,48.67,238.14,141.36,Delhi,Delhi,"DTU, Delhi - CPCB"
26-02-2022 00:00,27-02-2022 00:00,35.66,0.27,9.9,20,54.14,33.68,Delhi,Delhi,"DTU, Delhi - CPCB"
27-02-2022 00:00,28-02-2022 00:00,25.82,0.41,10.21,25.1,85.69,46.46,Delhi,Delhi,"DTU, Delhi - CPCB"
28-02-2022 00:00,01-03-2022 00:00,23.72,0.43,7.66,27.75,109.67,46.4,Delhi,Delhi,"DTU, Delhi - CPCB"
01-03-2022 00:00,02-03-2022 00:00,16.6,0.66,3.59,36.07,151.28,85.73,Delhi,Delhi,"DTU, Delhi - CPCB"
02-03-2022 00:00,03-03-2022 00:00,15.45,0.69,5.49,35.72,189.14,91.13,Delhi,Delhi,"DTU, Delhi - CPCB"
03-03-2022 00:00,04-03-2022 00:00,17.37,0.69,6.19,41.88,206.66,84.01,Delhi,Delhi,"DTU, Delhi - CPCB"
04-03-2022 00:00,05-03-2022 00:00,17.25,0.46,6.55,22.96,134.65,73.41,Delhi,Delhi,"DTU, Delhi - CPCB"
05-03-2022 00:00,06-03-2022 00:00,21.35,0.41,5.5,25.18,118.51,58.68,Delhi,Delhi,"DTU, Delhi - CPCB"
06-03-2022 00:00,07-03-2022 00:00,18.36,0.75,6,34.49,170.68,94.04,Delhi,Delhi,"DTU, Delhi - CPCB"
07-03-2022 00:00,08-03-2022 00:00,20.06,1.16,6.57,50.76,234.23,129.2,Delhi,Delhi,"DTU, Delhi - CPCB"
08-03-2022 00:00,09-03-2022 00:00,12.66,0.99,5.95,43.36,237.18,145.6,Delhi,Delhi,"DTU, Delhi - CPCB"
09-03-2022 00:00,10-03-2022 00:00,13.61,0.58,5.58,33.09,183.86,86.63,Delhi,Delhi,"DTU, Delhi - CPCB"
10-03-2022 00:00,11-03-2022 00:00,14.42,0.5,5.51,25.92,141.85,69.99,Delhi,Delhi,"DTU, Delhi - CPCB"
11-03-2022 00:00,12-03-2022 00:00,12.94,0.55,5.61,28.16,164.82,89.92,Delhi,Delhi,"DTU, Delhi - CPCB"
12-03-2022 00:00,13-03-2022 00:00,11.86,0.59,8.14,31.83,178.02,83.12,Delhi,Delhi,"DTU, Delhi - CPCB"
13-03-2022 00:00,14-03-2022 00:00,8.36,0.8,8.05,34.5,208.46,106.78,Delhi,Delhi,"DTU, Delhi - CPCB"
14-03-2022 00:00,15-03-2022 00:00,5.66,1.05,8.64,31.36,233.95,125.69,Delhi,Delhi,"DTU, Delhi - CPCB"
15-03-2022 00:00,16-03-2022 00:00,5.97,1.07,9.21,16.41,264.19,138.44,Delhi,Delhi,"DTU, Delhi - CPCB"
16-03-2022 00:00,17-03-2022 00:00,5.33,0.68,8.01,18.71,216.2,95.12,Delhi,Delhi,"DTU, Delhi - CPCB"
17-03-2022 00:00,18-03-2022 00:00,6.19,0.93,8.59,24.51,219.67,121.13,Delhi,Delhi,"DTU, Delhi - CPCB"
18-03-2022 00:00,19-03-2022 00:00,5.08,1.4,9.65,22.48,218.23,154.35,Delhi,Delhi,"DTU, Delhi - CPCB"
19-03-2022 00:00,20-03-2022 00:00,4.18,1.11,8.61,15.79,186.04,104.8,Delhi,Delhi,"DTU, Delhi - CPCB"
20-03-2022 00:00,21-03-2022 00:00,4.29,1.01,9.71,62.7,199.8,96.02,Delhi,Delhi,"DTU, Delhi - CPCB"
21-03-2022 00:00,22-03-2022 00:00,4.89,1.4,13.77,28.46,257.8,146.2,Delhi,Delhi,"DTU, Delhi - CPCB"
22-03-2022 00:00,23-03-2022 00:00,7.08,0.73,8.63,18.07,188.92,75.06,Delhi,Delhi,"DTU, Delhi - CPCB"
23-03-2022 00:00,24-03-2022 00:00,7.17,1.25,10.45,27.7,259.97,106.34,Delhi,Delhi,"DTU, Delhi - CPCB"
24-03-2022 00:00,25-03-2022 00:00,5.84,1.82,13.65,16.62,314.89,115.45,Delhi,Delhi,"DTU, Delhi - CPCB"
25-03-2022 00:00,26-03-2022 00:00,8.29,0.96,9.43,9.85,230.52,92.25,Delhi,Delhi,"DTU, Delhi - CPCB"
26-03-2022 00:00,27-03-2022 00:00,12.77,0.75,11.24,11.3,274.15,91.62,Delhi,Delhi,"DTU, Delhi - CPCB"
27-03-2022 00:00,28-03-2022 00:00,15.75,0.96,11.18,11.29,240.58,93.61,Delhi,Delhi,"DTU, Delhi - CPCB"
28-03-2022 00:00,29-03-2022 00:00,6.09,1.87,17.62,12.55,315.46,116.25,Delhi,Delhi,"DTU, Delhi - CPCB"
29-03-2022 00:00,30-03-2022 00:00,6.08,1.69,19.08,10.27,350.07,138.58,Delhi,Delhi,"DTU, Delhi - CPCB"
30-03-2022 00:00,31-03-2022 00:00,8.82,2.51,41.66,10.14,413.05,196.84,Delhi,Delhi,"DTU, Delhi - CPCB"
31-03-2022 00:00,01-04-2022 00:00,65.05,0.92,15.96,177.31,284.67,98.54,Delhi,Delhi,"DTU, Delhi - CPCB"
01-04-2022 00:00,02-04-2022 00:00,47.41,0.44,10.11,37.06,245.53,99.98,Delhi,Delhi,"DTU, Delhi - CPCB"
02-04-2022 00:00,03-04-2022 00:00,42.17,0.83,22.11,11.47,288.12,109.14,Delhi,Delhi,"DTU, Delhi - CPCB"
03-04-2022 00:00,04-04-2022 00:00,49.96,1.16,28.66,11.74,257.79,92.99,Delhi,Delhi,"DTU, Delhi - CPCB"
04-04-2022 00:00,05-04-2022 00:00,35.77,0.89,45.45,9.15,336.1,115.62,Delhi,Delhi,"DTU, Delhi - CPCB"
05-04-2022 00:00,06-04-2022 00:00,39.92,0.84,45.05,11.34,302.26,112.37,Delhi,Delhi,"DTU, Delhi - CPCB"
06-04-2022 00:00,07-04-2022 00:00,37.86,1.05,73.29,12.62,369.49,143.22,Delhi,Delhi,"DTU, Delhi - CPCB"
07-04-2022 00:00,08-04-2022 00:00,35.23,1.14,102.27,13.51,401.14,222.39,Delhi,Delhi,"DTU, Delhi - CPCB"
08-04-2022 00:00,09-04-2022 00:00,42.91,0.78,60.07,12.83,257.82,192.1,Delhi,Delhi,"DTU, Delhi - CPCB"
09-04-2022 00:00,10-04-2022 00:00,32.07,1.19,84.44,10.19,374.81,237.21,Delhi,Delhi,"DTU, Delhi - CPCB"
10-04-2022 00:00,11-04-2022 00:00,35.98,0.85,87.88,8.31,344.34,187.48,Delhi,Delhi,"DTU, Delhi - CPCB"
11-04-2022 00:00,12-04-2022 00:00,19.98,1.13,100.35,12.42,358.11,307.96,Delhi,Delhi,"DTU, Delhi - CPCB"
12-04-2022 00:00,13-04-2022 00:00,15.03,1.17,67.15,10.48,277.88,127.14,Delhi,Delhi,"DTU, Delhi - CPCB"
13-04-2022 00:00,14-04-2022 00:00,11.37,1.57,11.29,9.89,390.53,174.31,Delhi,Delhi,"DTU, Delhi - CPCB"
14-04-2022 00:00,15-04-2022 00:00,21.09,0.45,7.86,8.12,343.81,118.18,Delhi,Delhi,"DTU, Delhi - CPCB"
15-04-2022 00:00,16-04-2022 00:00,39.99,0.55,5.59,8.2,177.24,82.38,Delhi,Delhi,"DTU, Delhi - CPCB"
16-04-2022 00:00,17-04-2022 00:00,65.24,0.68,15.89,10.89,254.7,95.16,Delhi,Delhi,"DTU, Delhi - CPCB"
17-04-2022 00:00,18-04-2022 00:00,44.14,0.94,10.19,11.44,251.29,130.14,Delhi,Delhi,"DTU, Delhi - CPCB"
18-04-2022 00:00,19-04-2022 00:00,13.23,1.47,20.03,12.63,295.27,153.78,Delhi,Delhi,"DTU, Delhi - CPCB"
19-04-2022 00:00,20-04-2022 00:00,23.3,1.25,47.55,26.28,454.54,217.62,Delhi,Delhi,"DTU, Delhi - CPCB"
20-04-2022 00:00,21-04-2022 00:00,52.6,0.8,70.15,51.47,295.44,149.35,Delhi,Delhi,"DTU, Delhi - CPCB"
21-04-2022 00:00,22-04-2022 00:00,45.57,0.85,66.06,51.06,404.39,158.74,Delhi,Delhi,"DTU, Delhi - CPCB"
22-04-2022 00:00,23-04-2022 00:00,70.31,0.68,42,49.96,188.81,71.85,Delhi,Delhi,"DTU, Delhi - CPCB"
23-04-2022 00:00,24-04-2022 00:00,68.15,0.94,60.66,52.49,280.78,151.76,Delhi,Delhi,"DTU, Delhi - CPCB"
24-04-2022 00:00,25-04-2022 00:00,87.03,0.83,74.81,49.99,368.79,153.34,Delhi,Delhi,"DTU, Delhi - CPCB"
25-04-2022 00:00,26-04-2022 00:00,85.59,0.73,64.03,48.93,391.66,135.6,Delhi,Delhi,"DTU, Delhi - CPCB"
26-04-2022 00:00,27-04-2022 00:00,81.84,0.8,50.22,51.9,206.28,89.17,Delhi,Delhi,"DTU, Delhi - CPCB"
27-04-2022 00:00,28-04-2022 00:00,41.71,2.02,65.72,58.08,452.89,330.82,Delhi,Delhi,"DTU, Delhi - CPCB"
28-04-2022 00:00,29-04-2022 00:00,75.73,1.49,38.75,56.12,332.7,233.44,Delhi,Delhi,"DTU, Delhi - CPCB"
29-04-2022 00:00,30-04-2022 00:00,63.83,1.34,41.51,54.89,391.34,267.08,Delhi,Delhi,"DTU, Delhi - CPCB"
30-04-2022 00:00,01-05-2022 00:00,29.18,1.32,83.79,54.05,290.64,197.42,Delhi,Delhi,"DTU, Delhi - CPCB"
01-05-2022 00:00,02-05-2022 00:00,14.59,1.32,10.37,,272.39,166.64,Delhi,Delhi,"DTU, Delhi - CPCB"
02-05-2022 00:00,03-05-2022 00:00,12.56,0.91,,,226.9,116.44,Delhi,Delhi,"DTU, Delhi - CPCB"
03-05-2022 00:00,04-05-2022 00:00,9.7,0.94,11.29,37.56,214.71,155.22,Delhi,Delhi,"DTU, Delhi - CPCB"
04-05-2022 00:00,05-05-2022 00:00,42.71,0.93,26.81,21.57,352.92,147.9,Delhi,Delhi,"DTU, Delhi - CPCB"
05-05-2022 00:00,06-05-2022 00:00,43.68,0.92,27.5,4.82,400.61,122.14,Delhi,Delhi,"DTU, Delhi - CPCB"
06-05-2022 00:00,07-05-2022 00:00,43.44,1.5,26.72,4.64,399.48,223.23,Delhi,Delhi,"DTU, Delhi - CPCB"
07-05-2022 00:00,08-05-2022 00:00,54.13,1.45,28.74,3.65,320.74,169.8,Delhi,Delhi,"DTU, Delhi - CPCB"
08-05-2022 00:00,09-05-2022 00:00,92.53,1.01,26.67,3.55,204.26,140.79,Delhi,Delhi,"DTU, Delhi - CPCB"
09-05-2022 00:00,10-05-2022 00:00,86.57,0.84,26.07,2.81,152.61,103.11,Delhi,Delhi,"DTU, Delhi - CPCB"
10-05-2022 00:00,11-05-2022 00:00,51.9,0.88,21.87,2.49,156.94,104.13,Delhi,Delhi,"DTU, Delhi - CPCB"
11-05-2022 00:00,12-05-2022 00:00,47.43,0.88,11.04,2.44,152.07,93.53,Delhi,Delhi,"DTU, Delhi - CPCB"
12-05-2022 00:00,13-05-2022 00:00,49.35,0.91,12.21,2.81,153.91,92.97,Delhi,Delhi,"DTU, Delhi - CPCB"
13-05-2022 00:00,14-05-2022 00:00,37.57,1.07,11.57,3.05,237.2,125.05,Delhi,Delhi,"DTU, Delhi - CPCB"
14-05-2022 00:00,15-05-2022 00:00,30.78,1.51,16.78,4.09,268.07,167.49,Delhi,Delhi,"DTU, Delhi - CPCB"
15-05-2022 00:00,16-05-2022 00:00,33.43,1.24,24.06,3.57,257.73,118.54,Delhi,Delhi,"DTU, Delhi - CPCB"
16-05-2022 00:00,17-05-2022 00:00,35.91,0.76,16.86,2.59,324.32,128.94,Delhi,Delhi,"DTU, Delhi - CPCB"
17-05-2022 00:00,18-05-2022 00:00,63.21,0.79,12.65,2.16,220.11,99.59,Delhi,Delhi,"DTU, Delhi - CPCB"
18-05-2022 00:00,19-05-2022 00:00,58.41,0.93,14.74,2.51,227.35,128.52,Delhi,Delhi,"DTU, Delhi - CPCB"
19-05-2022 00:00,20-05-2022 00:00,43.31,1.01,48,3.84,263.31,142.69,Delhi,Delhi,"DTU, Delhi - CPCB"
20-05-2022 00:00,21-05-2022 00:00,25.7,0.96,78.6,4.89,251.6,140.77,Delhi,Delhi,"DTU, Delhi - CPCB"
21-05-2022 00:00,22-05-2022 00:00,31.82,1.04,38.98,37.17,344.59,117.78,Delhi,Delhi,"DTU, Delhi - CPCB"
22-05-2022 00:00,23-05-2022 00:00,9.02,1.21,83.06,52.14,168.44,125.68,Delhi,Delhi,"DTU, Delhi - CPCB"
23-05-2022 00:00,24-05-2022 00:00,15.02,1.17,52.44,43.99,,26.77,Delhi,Delhi,"DTU, Delhi - CPCB"
24-05-2022 00:00,25-05-2022 00:00,22.2,1.24,42.02,44.93,,29.17,Delhi,Delhi,"DTU, Delhi - CPCB"
25-05-2022 00:00,26-05-2022 00:00,21.1,1.43,20.56,38.05,,,Delhi,Delhi,"DTU, Delhi - CPCB"
26-05-2022 00:00,27-05-2022 00:00,36.66,1.57,21.57,37.11,,100.5,Delhi,Delhi,"DTU, Delhi - CPCB"
27-05-2022 00:00,28-05-2022 00:00,18.92,1.41,20.9,37.65,204.27,100.86,Delhi,Delhi,"DTU, Delhi - CPCB"
28-05-2022 00:00,29-05-2022 00:00,17.39,1.27,20.91,37.16,210.55,81.46,Delhi,Delhi,"DTU, Delhi - CPCB"
29-05-2022 00:00,30-05-2022 00:00,29.13,1.21,18.58,37.04,207.85,82.9,Delhi,Delhi,"DTU, Delhi - CPCB"
30-05-2022 00:00,31-05-2022 00:00,32,1.39,15.86,39.12,227.18,83.36,Delhi,Delhi,"DTU, Delhi - CPCB"
31-05-2022 00:00,01-06-2022 00:00,34.59,1.76,12.47,39.38,355.73,117.28,Delhi,Delhi,"DTU, Delhi - CPCB"
01-06-2022 00:00,02-06-2022 00:00,35.46,0.51,9.39,39.54,375.4,147.15,Delhi,Delhi,"DTU, Delhi - CPCB"
02-06-2022 00:00,03-06-2022 00:00,42.6,0.48,8.54,38.95,251.95,104.49,Delhi,Delhi,"DTU, Delhi - CPCB"
03-06-2022 00:00,04-06-2022 00:00,63.19,0.62,10.35,37.3,278.88,126.27,Delhi,Delhi,"DTU, Delhi - CPCB"
04-06-2022 00:00,05-06-2022 00:00,55.16,0.79,15.24,37.23,264.14,106.85,Delhi,Delhi,"DTU, Delhi - CPCB"
05-06-2022 00:00,06-06-2022 00:00,41.25,0.79,20.08,36.51,288.22,84.94,Delhi,Delhi,"DTU, Delhi - CPCB"
06-06-2022 00:00,07-06-2022 00:00,57.98,0.62,14.24,35.87,215,62.83,Delhi,Delhi,"DTU, Delhi - CPCB"
07-06-2022 00:00,08-06-2022 00:00,47.03,0.73,12.91,36.4,387.31,112.22,Delhi,Delhi,"DTU, Delhi - CPCB"
08-06-2022 00:00,09-06-2022 00:00,47,0.45,13.97,36.17,384.86,102.8,Delhi,Delhi,"DTU, Delhi - CPCB"
09-06-2022 00:00,10-06-2022 00:00,46.57,0.54,12.6,36.21,288.97,85.3,Delhi,Delhi,"DTU, Delhi - CPCB"
10-06-2022 00:00,11-06-2022 00:00,41.17,0.66,7.56,,341.46,103.64,Delhi,Delhi,"DTU, Delhi - CPCB"
11-06-2022 00:00,12-06-2022 00:00,41.66,0.65,6.24,,327.41,101.12,Delhi,Delhi,"DTU, Delhi - CPCB"
12-06-2022 00:00,13-06-2022 00:00,48.77,0.66,6.31,,302.97,105.02,Delhi,Delhi,"DTU, Delhi - CPCB"
13-06-2022 00:00,14-06-2022 00:00,50.69,0.52,3.75,,253.31,63.16,Delhi,Delhi,"DTU, Delhi - CPCB"
14-06-2022 00:00,15-06-2022 00:00,44.86,0.56,3.26,,260.65,88.37,Delhi,Delhi,"DTU, Delhi - CPCB"
15-06-2022 00:00,16-06-2022 00:00,43.6,0.54,3.09,,150.81,61.31,Delhi,Delhi,"DTU, Delhi - CPCB"
16-06-2022 00:00,17-06-2022 00:00,52.7,0.57,3.18,,138.34,50.55,Delhi,Delhi,"DTU, Delhi - CPCB"
17-06-2022 00:00,18-06-2022 00:00,48.16,0.64,3.67,,68.63,35.52,Delhi,Delhi,"DTU, Delhi - CPCB"
18-06-2022 00:00,19-06-2022 00:00,46.59,0.6,3.9,,54.19,35.85,Delhi,Delhi,"DTU, Delhi - CPCB"
19-06-2022 00:00,20-06-2022 00:00,32.19,0.63,,,100.85,62.71,Delhi,Delhi,"DTU, Delhi - CPCB"
20-06-2022 00:00,21-06-2022 00:00,41.6,0.8,9.96,,170,136.01,Delhi,Delhi,"DTU, Delhi - CPCB"
21-06-2022 00:00,22-06-2022 00:00,38.12,0.84,12.26,,110.84,52.93,Delhi,Delhi,"DTU, Delhi - CPCB"
22-06-2022 00:00,23-06-2022 00:00,58.39,0.68,12.35,,156.6,71.71,Delhi,Delhi,"DTU, Delhi - CPCB"
23-06-2022 00:00,24-06-2022 00:00,72.84,0.54,12.03,,173.61,78.02,Delhi,Delhi,"DTU, Delhi - CPCB"
24-06-2022 00:00,25-06-2022 00:00,68.63,0.59,11.85,,214.06,102.07,Delhi,Delhi,"DTU, Delhi - CPCB"
25-06-2022 00:00,26-06-2022 00:00,80.12,0.97,11.84,,228.02,103.97,Delhi,Delhi,"DTU, Delhi - CPCB"
26-06-2022 00:00,27-06-2022 00:00,45.85,0.84,11.82,,181.98,99.65,Delhi,Delhi,"DTU, Delhi - CPCB"
27-06-2022 00:00,28-06-2022 00:00,41.55,0.72,11.89,,126.56,66.11,Delhi,Delhi,"DTU, Delhi - CPCB"
28-06-2022 00:00,29-06-2022 00:00,41.37,0.81,13.87,,228.05,77.03,Delhi,Delhi,"DTU, Delhi - CPCB"
29-06-2022 00:00,30-06-2022 00:00,34.99,0.74,18.01,,190.51,67.12,Delhi,Delhi,"DTU, Delhi - CPCB"
30-06-2022 00:00,01-07-2022 00:00,21.31,0.75,17.54,22.54,71.57,62.73,Delhi,Delhi,"DTU, Delhi - CPCB"
01-07-2022 00:00,02-07-2022 00:00,18.94,0.74,13.72,31.54,56.38,38.9,Delhi,Delhi,"DTU, Delhi - CPCB"
02-07-2022 00:00,03-07-2022 00:00,28.61,0.81,13.6,33.4,151.33,47.15,Delhi,Delhi,"DTU, Delhi - CPCB"
03-07-2022 00:00,04-07-2022 00:00,25.44,0.66,13.48,42.1,49.3,32.41,Delhi,Delhi,"DTU, Delhi - CPCB"
04-07-2022 00:00,05-07-2022 00:00,34.59,1.1,13.47,40.7,133.14,,Delhi,Delhi,"DTU, Delhi - CPCB"
05-07-2022 00:00,06-07-2022 00:00,24.06,0.83,18.32,21.96,136.46,,Delhi,Delhi,"DTU, Delhi - CPCB"
06-07-2022 00:00,07-07-2022 00:00,30.51,0.45,22.07,22.61,104.17,42.9,Delhi,Delhi,"DTU, Delhi - CPCB"
07-07-2022 00:00,08-07-2022 00:00,26.74,0.44,24.26,21.76,93.44,38.57,Delhi,Delhi,"DTU, Delhi - CPCB"
08-07-2022 00:00,09-07-2022 00:00,29.9,0.52,23.89,20.69,106.14,51.56,Delhi,Delhi,"DTU, Delhi - CPCB"
09-07-2022 00:00,10-07-2022 00:00,28.91,0.5,23.84,18.85,97.13,52.38,Delhi,Delhi,"DTU, Delhi - CPCB"
10-07-2022 00:00,11-07-2022 00:00,34.17,0.38,23.81,19.08,67.27,40.21,Delhi,Delhi,"DTU, Delhi - CPCB"
11-07-2022 00:00,12-07-2022 00:00,56.99,0.78,23.95,18.97,88.99,60.93,Delhi,Delhi,"DTU, Delhi - CPCB"
12-07-2022 00:00,13-07-2022 00:00,66.51,0.71,24,18.98,76.49,37.22,Delhi,Delhi,"DTU, Delhi - CPCB"
13-07-2022 00:00,14-07-2022 00:00,79.27,0.48,23.67,19.05,62.48,34.87,Delhi,Delhi,"DTU, Delhi - CPCB"
14-07-2022 00:00,15-07-2022 00:00,79.59,0.46,23.75,19.02,91.78,42.52,Delhi,Delhi,"DTU, Delhi - CPCB"
15-07-2022 00:00,16-07-2022 00:00,84.39,0.38,23.78,19.03,72.71,29.55,Delhi,Delhi,"DTU, Delhi - CPCB"
16-07-2022 00:00,17-07-2022 00:00,77.79,0.46,23.66,19.12,56.96,33.54,Delhi,Delhi,"DTU, Delhi - CPCB"
17-07-2022 00:00,18-07-2022 00:00,84.03,0.37,23.53,19.08,43.11,48.54,Delhi,Delhi,"DTU, Delhi - CPCB"
18-07-2022 00:00,19-07-2022 00:00,83.72,0.5,23.45,18.95,134.4,52.62,Delhi,Delhi,"DTU, Delhi - CPCB"
19-07-2022 00:00,20-07-2022 00:00,76.73,0.74,23.48,18.95,124.01,41.44,Delhi,Delhi,"DTU, Delhi - CPCB"
20-07-2022 00:00,21-07-2022 00:00,61.01,0.49,25.01,,66.84,42.94,Delhi,Delhi,"DTU, Delhi - CPCB"
21-07-2022 00:00,22-07-2022 00:00,55.24,0.5,25.87,,72.24,60.22,Delhi,Delhi,"DTU, Delhi - CPCB"
22-07-2022 00:00,23-07-2022 00:00,49.48,0.73,25.99,,116.78,67.42,Delhi,Delhi,"DTU, Delhi - CPCB"
23-07-2022 00:00,24-07-2022 00:00,50.4,0.46,26.22,,65.68,33.67,Delhi,Delhi,"DTU, Delhi - CPCB"
24-07-2022 00:00,25-07-2022 00:00,51.79,0.39,26.09,,49.86,26.14,Delhi,Delhi,"DTU, Delhi - CPCB"
25-07-2022 00:00,26-07-2022 00:00,54.92,0.35,26.16,,50.31,25,Delhi,Delhi,"DTU, Delhi - CPCB"
26-07-2022 00:00,27-07-2022 00:00,53.01,0.41,27.22,,61.12,30.88,Delhi,Delhi,"DTU, Delhi - CPCB"
27-07-2022 00:00,28-07-2022 00:00,52.63,0.42,27.33,,57.78,28.34,Delhi,Delhi,"DTU, Delhi - CPCB"
28-07-2022 00:00,29-07-2022 00:00,49,0.4,26.85,,42.09,25.7,Delhi,Delhi,"DTU, Delhi - CPCB"
29-07-2022 00:00,30-07-2022 00:00,46.41,0.36,27.14,,43.14,27.48,Delhi,Delhi,"DTU, Delhi - CPCB"
30-07-2022 00:00,31-07-2022 00:00,48.02,0.53,26.74,,37.9,28.74,Delhi,Delhi,"DTU, Delhi - CPCB"
31-07-2022 00:00,01-08-2022 00:00,53.42,0.39,26.22,,39.32,29.61,Delhi,Delhi,"DTU, Delhi - CPCB"
01-08-2022 00:00,02-08-2022 00:00,47.76,0.41,26.26,,62.78,27.42,Delhi,Delhi,"DTU, Delhi - CPCB"
02-08-2022 00:00,03-08-2022 00:00,53.86,0.45,26.32,,385.15,36.22,Delhi,Delhi,"DTU, Delhi - CPCB"
03-08-2022 00:00,04-08-2022 00:00,52.95,0.73,26.28,,139.59,45.03,Delhi,Delhi,"DTU, Delhi - CPCB"
04-08-2022 00:00,05-08-2022 00:00,52.75,0.77,26.41,,89.03,34.65,Delhi,Delhi,"DTU, Delhi - CPCB"
05-08-2022 00:00,06-08-2022 00:00,49.97,0.69,26.35,,65.32,29.54,Delhi,Delhi,"DTU, Delhi - CPCB"
06-08-2022 00:00,07-08-2022 00:00,54.73,0.7,26.54,,88.15,37.25,Delhi,Delhi,"DTU, Delhi - CPCB"
07-08-2022 00:00,08-08-2022 00:00,47.05,0.89,26.59,,90.78,60.79,Delhi,Delhi,"DTU, Delhi - CPCB"
08-08-2022 00:00,09-08-2022 00:00,61.47,0.84,26.75,,93.31,48.58,Delhi,Delhi,"DTU, Delhi - CPCB"
09-08-2022 00:00,10-08-2022 00:00,55.29,0.65,26.62,,95.69,52.53,Delhi,Delhi,"DTU, Delhi - CPCB"
10-08-2022 00:00,11-08-2022 00:00,48.26,0.57,26.39,37.23,93.29,42.77,Delhi,Delhi,"DTU, Delhi - CPCB"
11-08-2022 00:00,12-08-2022 00:00,47.05,0.38,26.18,37.77,51.36,25.31,Delhi,Delhi,"DTU, Delhi - CPCB"
12-08-2022 00:00,13-08-2022 00:00,46.84,0.41,26.32,37.63,55.77,29.69,Delhi,Delhi,"DTU, Delhi - CPCB"
13-08-2022 00:00,14-08-2022 00:00,48.07,0.53,26.46,37.67,60.97,30.89,Delhi,Delhi,"DTU, Delhi - CPCB"
14-08-2022 00:00,15-08-2022 00:00,46.06,0.54,26.62,37.5,45.91,29.28,Delhi,Delhi,"DTU, Delhi - CPCB"
15-08-2022 00:00,16-08-2022 00:00,37.86,0.38,26.68,37.43,29.48,24.87,Delhi,Delhi,"DTU, Delhi - CPCB"
16-08-2022 00:00,17-08-2022 00:00,44.19,0.38,26.65,37.47,49.26,22.75,Delhi,Delhi,"DTU, Delhi - CPCB"
17-08-2022 00:00,18-08-2022 00:00,44.73,0.42,26.64,37.82,30.53,,Delhi,Delhi,"DTU, Delhi - CPCB"
18-08-2022 00:00,19-08-2022 00:00,44.36,0.41,26.67,37.41,57.02,24.52,Delhi,Delhi,"DTU, Delhi - CPCB"
19-08-2022 00:00,20-08-2022 00:00,49.43,0.32,26.71,37.69,53.97,27.54,Delhi,Delhi,"DTU, Delhi - CPCB"
20-08-2022 00:00,21-08-2022 00:00,47.43,0.45,26.63,37.76,77.33,35.65,Delhi,Delhi,"DTU, Delhi - CPCB"
21-08-2022 00:00,22-08-2022 00:00,35.12,0.49,26.73,31.8,100.08,47.66,Delhi,Delhi,"DTU, Delhi - CPCB"
22-08-2022 00:00,23-08-2022 00:00,47.5,0.46,27.08,15,88.54,42.56,Delhi,Delhi,"DTU, Delhi - CPCB"
23-08-2022 00:00,24-08-2022 00:00,47.15,0.41,26.67,15.04,56,34.37,Delhi,Delhi,"DTU, Delhi - CPCB"
24-08-2022 00:00,25-08-2022 00:00,47.06,0.64,26.61,15.07,49.78,30.18,Delhi,Delhi,"DTU, Delhi - CPCB"
25-08-2022 00:00,26-08-2022 00:00,62.87,0.69,25.8,15.08,100.36,36.47,Delhi,Delhi,"DTU, Delhi - CPCB"
26-08-2022 00:00,27-08-2022 00:00,48.97,0.49,25.75,14.99,95.31,39.01,Delhi,Delhi,"DTU, Delhi - CPCB"
27-08-2022 00:00,28-08-2022 00:00,51.27,0.36,25.82,15.09,94.33,33.02,Delhi,Delhi,"DTU, Delhi - CPCB"
